created_at,user_id_str,username,name,fast_followers_count,favourites_count,followers_count,following_count,listed_count,media_count,normal_followers_count,statuses_count,url,location,image_url,account_url
Tue Sep 25 07:01:49 +0000 2018,1044482084092305408,dropmygrapes,TEE | 𝗔♡𝗟𝐘⋆𝐙 🏎🏁,0,23898,948,1050,2,635,948,13387,https://t.co/9bnubPNwOB,"04RCE. XLOV, ATEEZ 🪾",https://pbs.twimg.com/profile_images/1988232972412280833/hjIF3sMU_normal.jpg,https://x.com/dropmygrapes
Tue Sep 25 15:11:05 +0000 2018,1044605214412562432,ndrypd,ki𝕩ana𝕩,0,797932,5356,4115,6,18633,5356,264772,-,"Ponorogo, Indonesia",https://pbs.twimg.com/profile_images/1981331844806148096/4EvkVdQ8_normal.jpg,https://x.com/ndrypd
Wed Sep 26 03:39:01 +0000 2018,1044793438544134144,WakatobiHumas,Humas Polres Wakatobi,0,181,81,35,1,3943,81,5887,https://t.co/KdMBl7cD1r,"Wakatobi, Sulawesi Tenggara",https://pbs.twimg.com/profile_images/1812123827729465344/Yz3wysLH_normal.jpg,https://x.com/WakatobiHumas
Thu Sep 27 03:46:10 +0000 2018,1045157624407191552,SI_Auo,CMIIW,0,360,53,839,0,48,53,17898,-,Planet Namex,https://pbs.twimg.com/profile_images/1908736291170377728/saNzyxI5_normal.jpg,https://x.com/SI_Auo
Thu Sep 27 06:05:35 +0000 2018,1045192708535373824,mxvitive,Kania🍉 | #10YearsWithMONSTAX,0,114409,501,507,2,2286,501,30056,-,Jakarta,https://pbs.twimg.com/profile_images/1989701018301689856/3amahGhV_normal.jpg,https://x.com/mxvitive
Thu Sep 27 10:59:43 +0000 2018,1045266730174447621,itsnot2day,ً ♊,0,5713,121,193,0,499,121,4273,https://t.co/RpBaDsThDu,-,https://pbs.twimg.com/profile_images/1966085837114019841/PGXesBik_normal.jpg,https://x.com/itsnot2day
Thu Sep 27 12:40:33 +0000 2018,1045292105994711042,yeursputnik,a.,0,25665,5799,24,22,6068,5799,45314,https://t.co/54MTyATzIX,-,https://pbs.twimg.com/profile_images/1967958573214015488/36jOZaXj_normal.jpg,https://x.com/yeursputnik
Thu Sep 27 14:51:40 +0000 2018,1045325101153976321,monienyamjun,Ayi,0,1586,958,55,8,5575,958,40860,-,-,https://pbs.twimg.com/profile_images/1987131865850073088/gu7VdZvw_normal.jpg,https://x.com/monienyamjun
Thu Sep 27 15:48:32 +0000 2018,1045339412127604741,panconggggg,poco loco,0,77677,397,3236,0,886,397,35465,-,"Jakarta Selatan, DKI Jakarta",https://pbs.twimg.com/profile_images/1962756382937296897/0c-K7AHx_normal.jpg,https://x.com/panconggggg
Thu Sep 27 18:00:48 +0000 2018,1045372698828763136,hanaaanann,eL in their tianziyu era⚡️🐟,0,50848,320,731,1,2430,320,20427,https://t.co/gc7whWryDx,she/her,https://pbs.twimg.com/profile_images/1774214268881403904/omSD_m7d_normal.jpg,https://x.com/hanaaanann
Fri Sep 28 03:36:53 +0000 2018,1045517676250988544,MasFrist,𝗠𝗮𝘀 𝗙𝗲𝗿,0,31983,1650,1447,1,2025,1650,19736,-,"Gunungkidul, Yogyakarta",https://pbs.twimg.com/profile_images/1609262382899163136/_cYY9eDS_normal.jpg,https://x.com/MasFrist
Fri Sep 28 07:26:18 +0000 2018,1045575409151008768,katsubossy,wibukos,0,175642,1201,566,2,7632,1201,56171,-,Jawa Utara,https://pbs.twimg.com/profile_images/1967531877713231872/JrE6XxMh_normal.jpg,https://x.com/katsubossy
Fri Sep 28 10:51:44 +0000 2018,1045627109249449984,IinSuraeni,Iin suraeni,0,4654,189,331,0,341,189,5743,https://t.co/haoQiuKRQj,"Sulawesi Selatan, Indonesia",https://pbs.twimg.com/profile_images/1305674022596665345/JyNRF01T_normal.jpg,https://x.com/IinSuraeni
Fri Sep 28 15:23:04 +0000 2018,1045695390945660928,HamAfQ,Ham,0,40892,4558,4021,1,807,4558,21348,-,mars,https://pbs.twimg.com/profile_images/1923449968528183296/enRz_t32_normal.jpg,https://x.com/HamAfQ
Sat Sep 29 12:44:16 +0000 2018,1046017817370230784,cgxsatpad,paipai,0,32156,1155,1552,4,1192,1155,27971,-,-,https://pbs.twimg.com/profile_images/1982317725251760128/bAXPRUMI_normal.jpg,https://x.com/cgxsatpad
Sat Sep 29 17:08:37 +0000 2018,1046084343892869120,RelawanNusanta1,Godeyes,0,129394,5378,5082,3,191,5378,163960,-,-,https://pbs.twimg.com/profile_images/1119419214488489984/maHGR8mD_normal.jpg,https://x.com/RelawanNusanta1
Sun Sep 30 10:23:55 +0000 2018,1046344883726835712,waterulily,shasilaa,0,252842,62,627,0,589,62,31209,-,-,https://pbs.twimg.com/profile_images/1979455585234849792/S5kVYgHI_normal.jpg,https://x.com/waterulily
Sun Sep 30 14:42:04 +0000 2018,1046409850400399360,FBZooLogist,Waterston's Beanie | Demi Moore’s Simp,0,15915,178,201,3,291,178,6450,-,Right behind YOU!,https://pbs.twimg.com/profile_images/1750280723347693568/ungh7pSv_normal.jpg,https://x.com/FBZooLogist
Mon Oct 01 03:23:20 +0000 2018,1046601429337554946,BadiklatKepri,Badiklat Kepri Kementerian Hukum,0,36,205,67,1,2703,205,5343,https://t.co/MGpE2frlmc,"Jl. Abulyatama No. 1, Batam",https://pbs.twimg.com/profile_images/1887013241609707520/nwi4jxP2_normal.jpg,https://x.com/BadiklatKepri
Mon Oct 01 05:50:12 +0000 2018,1046638389640884225,curug_polsek,HUMAS POLSEK CURUG,0,1110,269,110,0,10373,269,10539,-,-,https://pbs.twimg.com/profile_images/1968482517188755456/ZRLeirkN_normal.jpg,https://x.com/curug_polsek
Mon Oct 01 14:03:06 +0000 2018,1046762432478081025,arsiangga,aira,0,36279,189,194,1,564,189,13242,-,ユートピア,https://pbs.twimg.com/profile_images/1981629372680273920/H69KVm2j_normal.jpg,https://x.com/arsiangga
Tue Oct 02 00:51:24 +0000 2018,1046925581353275392,beenAhuman,masinis ial R,0,59846,430,397,0,1666,430,25316,https://t.co/FclwC0CCjf,-,https://pbs.twimg.com/profile_images/1991559415317897216/q_VxeVcD_normal.jpg,https://x.com/beenAhuman
Wed Oct 03 04:30:42 +0000 2018,1047343156944023552,_anakemaak,Kaka Rosita♟️,0,2368,164,325,0,651,164,6076,-,"Majalengka, Indonesia",https://pbs.twimg.com/profile_images/1916452641418481664/-053fRAU_normal.jpg,https://x.com/_anakemaak
Wed Oct 03 09:50:29 +0000 2018,1047423633579171840,DenySibuea,🇮🇩 Deny Sibuea 🇮🇩,0,8866,3885,3985,0,456,3885,10693,-,Jabodetabek,https://pbs.twimg.com/profile_images/1286117935661031424/JduZTWli_normal.jpg,https://x.com/DenySibuea
Wed Oct 03 10:52:55 +0000 2018,1047439345827766272,ennforeis,lagi makan rawon,0,2406,66,426,0,383,66,3262,-,-,https://pbs.twimg.com/profile_images/1981636873991663616/WcdkpeB5_normal.jpg,https://x.com/ennforeis
Wed Oct 03 12:09:14 +0000 2018,1047458550476234752,shoniichi,ؘK,0,4029,45,46,4,1255,45,37336,-,Keano Hayden.,https://pbs.twimg.com/profile_images/1929132136529010688/00npdp0i_normal.jpg,https://x.com/shoniichi
Wed Oct 03 12:36:50 +0000 2018,1047465498844192768,lifewithoutfan,solikin,0,26039,27,139,0,736,27,4619,-,"Madrid, Comunidad de Madrid",https://pbs.twimg.com/profile_images/1846283410115121153/jyXvyS4T_normal.jpg,https://x.com/lifewithoutfan
Thu Oct 04 02:50:05 +0000 2018,1047680225138466816,jijirnyinyir,ؘjiji •ᴥ•,0,67939,498,678,4,3851,498,70861,https://t.co/JAgvfmG7V5,neverland,https://pbs.twimg.com/profile_images/1973585185691365376/dX_4va_f_normal.png,https://x.com/jijirnyinyir
Thu Oct 04 02:55:38 +0000 2018,1047681620390465536,zkzn_twt,nabb,0,13843,101,309,0,838,101,8137,-,-,https://pbs.twimg.com/profile_images/1971233719210885120/RayKL2Gz_normal.jpg,https://x.com/zkzn_twt
Thu Oct 04 03:09:36 +0000 2018,1047685137649917952,LuwukLapas,Lapas Luwuk Sulawesi Tengah,0,754,328,436,0,3100,328,6217,https://t.co/86wMXqpV2s,"Luwuk, Indonesia",https://pbs.twimg.com/profile_images/1942854507047571456/X65SQnNI_normal.jpg,https://x.com/LuwukLapas
Thu Oct 04 06:40:52 +0000 2018,1047738304936833024,andromedoy,娜 ꒰১ᓀ‸ᓂ໒꒱,0,40912,611,360,2,8683,611,53921,https://t.co/SCtzk9o07h,貂绒的房子,https://pbs.twimg.com/profile_images/1878474296206770176/62Eym3da_normal.jpg,https://x.com/andromedoy
Thu Oct 04 08:17:29 +0000 2018,1047762617392017409,sakhunsakhun,shakun,0,66503,125,241,0,1590,125,23922,-,"Semarang, Jawa Tengah",https://pbs.twimg.com/profile_images/1877707644854763520/UL9_ku18_normal.jpg,https://x.com/sakhunsakhun
Fri Oct 05 13:40:24 +0000 2018,1048206269599768576,watanayajae,𝚊𝚢𝚊 👾,0,27262,878,1038,3,1966,878,35993,-,jaehyuk addict,https://pbs.twimg.com/profile_images/1954930177412407296/8Beu4Yjg_normal.jpg,https://x.com/watanayajae
Fri Oct 05 16:14:13 +0000 2018,1048244980840579073,Quirose3,Quirose (vokalis pinggir empang),0,233,73,49,1,412,73,6493,-,-,https://pbs.twimg.com/profile_images/1048245789556977665/dUFdr55d_normal.jpg,https://x.com/Quirose3
Fri Oct 05 16:55:47 +0000 2018,1048255439979261952,fatioy,Fatio Yudha,0,758,2363,2641,3,37,2363,2710,-,Bogor,https://pbs.twimg.com/profile_images/1950918189283708928/wnHtaB5w_normal.jpg,https://x.com/fatioy
Sat Oct 06 01:13:36 +0000 2018,1048380722375876608,gnyocchi,ci ❀,0,2138,101,333,0,364,101,14257,-,-,https://pbs.twimg.com/profile_images/1962891642337464320/yQ5qK6qH_normal.jpg,https://x.com/gnyocchi
Sat Oct 06 06:33:36 +0000 2018,1048461252307996673,AntonySusan3,Antony Susan,0,111228,407,499,0,379,407,28022,-,Jombang - Gresik PP,https://pbs.twimg.com/profile_images/1963864437795999744/cydlkGJR_normal.jpg,https://x.com/AntonySusan3
Sat Oct 06 11:57:51 +0000 2018,1048542853096386561,evanjirlion,zenith,0,86368,919,998,12,3000,919,52306,-,asuka sasjer,https://pbs.twimg.com/profile_images/1974036592257056769/gGDRw9PB_normal.jpg,https://x.com/evanjirlion
Sat Oct 06 16:23:36 +0000 2018,1048609731290357760,yibospace,del,0,101990,5688,538,52,4687,5688,86435,https://t.co/Rzj5zKSGzr,"忠于自我, 不取悦他人 - 王一博",https://pbs.twimg.com/profile_images/1962770343661371392/GNAPwGyM_normal.jpg,https://x.com/yibospace
Sun Oct 07 11:06:07 +0000 2018,1048892219430596608,papanberjalan,Papan (Necromancer Bare Metal) Berjalan,0,35501,10494,784,29,1963,10494,20905,https://t.co/1oHLNxPK8g,Indonesia,https://pbs.twimg.com/profile_images/1938936511959048195/toym1gbj_normal.jpg,https://x.com/papanberjalan
Sun Oct 07 15:11:50 +0000 2018,1048954055806971904,Gom3t,ₜₕₑ gₒₒd fₐₜₕₑᵣ,0,1675,228,263,0,934,228,3309,-,Home,https://pbs.twimg.com/profile_images/1965454084531777536/j7dwhtt__normal.jpg,https://x.com/Gom3t
Mon Oct 08 10:26:40 +0000 2018,1049244681240961024,daeyounbg,Dassel.,0,6570,334,248,19,2418,334,31364,https://t.co/5e4iu7XlBX,Kalanathan Dasselio. ,https://pbs.twimg.com/profile_images/1984827352787140611/pxF08oVW_normal.jpg,https://x.com/daeyounbg
Mon Oct 08 12:08:53 +0000 2018,1049270401858121728,drakengkun,hayhayhay,0,7227,42,30,0,1070,42,6627,-,akatsuki,https://pbs.twimg.com/profile_images/1880145026342424576/2RIM1Go6_normal.jpg,https://x.com/drakengkun
Mon Oct 08 13:01:02 +0000 2018,1049283526929965057,teajusboba,delimary✨,0,47610,176,273,1,580,176,7029,-,Rock Bison,https://pbs.twimg.com/profile_images/1754360246284521472/5qiIuenQ_normal.jpg,https://x.com/teajusboba
Mon Oct 08 13:24:02 +0000 2018,1049289314566209538,YourBruv,brav not bruv,0,4277,574,503,0,3202,574,29727,-,-,https://pbs.twimg.com/profile_images/1977574881756921856/k6yZF-Rg_normal.jpg,https://x.com/YourBruv
Mon Oct 08 15:52:52 +0000 2018,1049326769432551424,lukadisenjaku,unknownpicture,0,8234,660,898,0,217,660,6270,-,-,https://pbs.twimg.com/profile_images/1962784499567366144/7dJ9sAd5_normal.jpg,https://x.com/lukadisenjaku
Tue Oct 09 07:24:10 +0000 2018,1049561138587783168,bearywish,Jee🐻,0,43511,63,563,1,248,63,30594,-,-,https://pbs.twimg.com/profile_images/1907266726620024832/cO9TSMlG_normal.jpg,https://x.com/bearywish
Wed Oct 10 02:56:12 +0000 2018,1049856090542813184,November_Rainy_,November_Rainy 🌸,0,119592,1881,869,19,3495,1881,50360,-,-,https://pbs.twimg.com/profile_images/1973586314143604736/17V-T4JF_normal.jpg,https://x.com/November_Rainy_
Wed Oct 10 05:28:48 +0000 2018,1049894497134551040,aulprabandari,Aulia N. P.,0,27280,208,241,0,442,208,6612,-,Ujung pelangi,https://pbs.twimg.com/profile_images/1983047950126485504/vlM9JcwH_normal.jpg,https://x.com/aulprabandari
Wed Oct 10 09:09:52 +0000 2018,1049950126314151938,Detektif_Ngibul,#IndonesiaEmas2045,0,822,11884,461,2,1927,11884,19951,-,-,https://pbs.twimg.com/profile_images/1230761941892657153/vwkQiGv3_normal.jpg,https://x.com/Detektif_Ngibul
Thu Oct 11 18:28:13 +0000 2018,1050453028715851777,melinactb1,Mel,0,41740,1557,1077,1,349,1557,29922,-,"ⵣ, Algeria",https://pbs.twimg.com/profile_images/1953147862600032256/iv4Q3bYD_normal.jpg,https://x.com/melinactb1
Sat Oct 13 04:41:35 +0000 2018,1050969774258192385,dewatrending1,dewatrending,0,8877,58,668,0,17045,58,53608,-,-,https://pbs.twimg.com/profile_images/1951280432487776256/XuJAzLzG_normal.jpg,https://x.com/dewatrending1
Sat Oct 13 07:25:55 +0000 2018,1051011131148365826,vikatae1,v i c a 🍉🍓👩‍🍳,0,97029,1380,930,9,897,1380,20900,-,"Kota Yogyakarta, Yogyakarta",https://pbs.twimg.com/profile_images/1926615699008446464/zRv0JgEr_normal.jpg,https://x.com/vikatae1
Sat Oct 13 14:58:52 +0000 2018,1051125118703874048,Sut4nMudo,#freePalestine,0,1897,136,156,0,25,136,6067,-,puerto querto,https://pbs.twimg.com/profile_images/1477315872830078976/n7NZQSr8_normal.jpg,https://x.com/Sut4nMudo
Sun Oct 14 07:30:51 +0000 2018,1051374761425567744,khairight,kh✰i,0,53132,49,120,0,75,49,5317,-,231,https://pbs.twimg.com/profile_images/1962815134017224704/IVYF2Qy0_normal.jpg,https://x.com/khairight
Sun Oct 14 11:21:22 +0000 2018,1051432770755411968,0pp4_lee,Oppa Lee,0,1204,23,46,1,67,23,7050,-,On Dream,https://pbs.twimg.com/profile_images/1148080151151824896/1RCbmpZa_normal.jpg,https://x.com/0pp4_lee
Sun Oct 14 11:24:26 +0000 2018,1051433545409781760,haloOCTA,Pengamat Netizen 🙋🏻‍♀️,0,15728,2123,1457,3,1421,2123,17100,https://t.co/xHejMLfeYV,Di segelas cokelat hangat 💕,https://pbs.twimg.com/profile_images/1916915626284879873/CqBKrlWO_normal.jpg,https://x.com/haloOCTA
Mon Oct 15 07:17:46 +0000 2018,1051733858079522816,CaveMan191919,Cave Man,0,30919,3996,2946,1,3737,3996,22903,-,-,https://pbs.twimg.com/profile_images/1475967970140590083/TyvyH20Q_normal.jpg,https://x.com/CaveMan191919
Mon Oct 15 07:43:06 +0000 2018,1051740230464679937,bruhloonn,bruhhloon𒉭,0,21004,28,151,1,79,28,2557,-,-,https://pbs.twimg.com/profile_images/1980574468197036032/STy7k6Zd_normal.jpg,https://x.com/bruhloonn
Mon Oct 15 13:02:02 +0000 2018,1051820494436032512,AzharBeny,B,0,24,38,134,1,186,38,6030,-,"Central Java, Indonesia",https://pbs.twimg.com/profile_images/1343201265275215875/ChU-8tw4_normal.jpg,https://x.com/AzharBeny
Tue Oct 16 07:58:02 +0000 2018,1052106379941490688,gldenrabbit,muttt,0,186769,635,1116,2,12356,635,92226,https://t.co/2OBkdaq3U9,HYYH/BU enthu,https://pbs.twimg.com/profile_images/1970139681447981056/sJJutYr9_normal.jpg,https://x.com/gldenrabbit
Tue Oct 16 16:38:07 +0000 2018,1052237261922742272,bennaddictedd,beem_,0,7283,57,174,1,352,57,7182,-,-,https://pbs.twimg.com/profile_images/1926564405480681472/O2bmkdOz_normal.jpg,https://x.com/bennaddictedd
Tue Oct 16 17:04:45 +0000 2018,1052243961773842432,koalala_1031,Lala 🧡💙,0,460674,1246,472,4,3859,1246,292485,https://t.co/UvqhIrlUpk,-,https://pbs.twimg.com/profile_images/1992091982240591872/vJvcEPqD_normal.jpg,https://x.com/koalala_1031
Wed Oct 17 13:19:33 +0000 2018,1052549679462809600,spargowentgone,Calmic,0,45100,1906,315,3,7299,1906,30343,-,Say it isn't so | Asbunistan,https://pbs.twimg.com/profile_images/1966435042605076481/QHhNhzOS_normal.jpg,https://x.com/spargowentgone
Thu Oct 18 02:11:09 +0000 2018,1052743859422154753,PutroLawu7,Banyu Langit,0,454,254,325,0,246,254,6192,-,"Karanganyar, Indonesia",https://pbs.twimg.com/profile_images/1729297908812681216/LIPcKjRt_normal.jpg,https://x.com/PutroLawu7
Thu Oct 18 05:43:02 +0000 2018,1052797180442959872,xojolx,OJOL TIM HURU HARA 🏴‍☠️,0,2244,2103,486,2,13636,2103,62938,https://t.co/adOy6R9Pws,"Kota Bandung, Jawa Barat",https://pbs.twimg.com/profile_images/1965204390878613504/5ZE8uSnW_normal.jpg,https://x.com/xojolx
Thu Oct 18 05:46:37 +0000 2018,1052798082419580928,timescoid,TIMES Indonesia,0,553,1840,251,5,2940,1840,68516,https://t.co/cDsGzvyUpd,Wisma Mas Isman Jakarta,https://pbs.twimg.com/profile_images/1826598106596614144/uDk8L52L_normal.jpg,https://x.com/timescoid
Thu Oct 18 14:09:48 +0000 2018,1052924712924241920,manggalaaa,diazepam 5mg,0,45858,129,288,1,1267,129,25976,-,"Tangerang, Banten",https://pbs.twimg.com/profile_images/1962828414731304960/2LwXbwX7_normal.jpg,https://x.com/manggalaaa
Fri Oct 19 00:17:09 +0000 2018,1053077555585048576,JhonFahmi,Bg Jhon 1919,0,5068,42,285,0,19,42,1142,https://t.co/RVKCgl35WZ,"Muara Enim, Indonesia",https://pbs.twimg.com/profile_images/1053083051872313345/jvcQL6GV_normal.jpg,https://x.com/JhonFahmi
Fri Oct 19 12:16:03 +0000 2018,1053258473310277632,alin_kf,Alina,0,9807,341,298,0,493,341,54410,-,"East Java, Indonesia",https://pbs.twimg.com/profile_images/1868925403311882242/uU4KvDn2_normal.jpg,https://x.com/alin_kf
Fri Oct 19 13:08:05 +0000 2018,1053271569877749760,mikuroQ,Panda Mikucan,0,52712,26714,11586,9,6486,26714,60046,-,Indonesia,https://pbs.twimg.com/profile_images/1419308486253441028/0BdqggLN_normal.jpg,https://x.com/mikuroQ
Sat Oct 20 07:01:06 +0000 2018,1053541602914791424,autumnbynicole,sen.,0,8380,4,128,1,4214,4,58948,-,日本,https://pbs.twimg.com/profile_images/1990748981128015873/82-kRckO_normal.jpg,https://x.com/autumnbynicole
Sat Oct 20 07:38:04 +0000 2018,1053550903238680576,rakyatuwitter,din🍉,0,177208,8714,7187,31,4238,8714,111164,-,-,https://pbs.twimg.com/profile_images/1962696213196873731/-eFzFCHT_normal.jpg,https://x.com/rakyatuwitter
Sat Oct 20 16:01:18 +0000 2018,1053677545353170944,Herrys045,Herry,0,10088,208,2004,0,5,208,8052,-,"Kalimantan Barat, Indonesia",https://pbs.twimg.com/profile_images/1224674430879555586/PyjzPewo_normal.jpg,https://x.com/Herrys045
Sat Oct 20 16:49:31 +0000 2018,1053689681961865216,martabak_dingin,snaj,0,537,27,183,1,1335,27,16121,-,NIVADELIR,https://pbs.twimg.com/profile_images/1913761651809275904/Tbt_mWkr_normal.jpg,https://x.com/martabak_dingin
Sun Oct 21 14:18:00 +0000 2018,1054013941129474048,JuxstLumos,Juxst Lumos,0,142986,180,160,1,306,180,22085,-,-,https://pbs.twimg.com/profile_images/1950844979234082816/SgpSmY2y_normal.jpg,https://x.com/JuxstLumos
Sun Oct 21 15:59:04 +0000 2018,1054039374810177536,bxmarimas,˚ʚkxsitaɞ˚,0,198899,34,174,0,1775,34,40364,https://t.co/0915OGOr4C,-,https://pbs.twimg.com/profile_images/1581901037149261824/-27c2jBT_normal.jpg,https://x.com/bxmarimas
Sun Oct 21 18:02:17 +0000 2018,1054070383341559808,arianstories,arian,0,83686,2135,2322,4,5391,2135,42309,-,Ahtohallan,https://pbs.twimg.com/profile_images/1759254726414311425/W000J2fY_normal.jpg,https://x.com/arianstories
Sun Oct 21 22:25:19 +0000 2018,1054136575515213829,DavidsonYongki,Yongki Davidson,0,2244,1075,1202,0,40,1075,2340,https://t.co/Ps4JK9Lxhg,"Lampung, Indonesia",https://pbs.twimg.com/profile_images/1483785720028606469/_qVVX8gW_normal.jpg,https://x.com/DavidsonYongki
Mon Oct 22 03:54:09 +0000 2018,1054219330039119872,ikhwandiningrat,ikhwan al,0,29,3543,2574,0,222,3543,27661,-,-,https://pbs.twimg.com/profile_images/1923372667442495488/Nkqce3Gq_normal.jpg,https://x.com/ikhwandiningrat
Mon Oct 22 05:54:43 +0000 2018,1054249671596498944,hayokamucariapa,Bang Herp,0,34151,1328,1634,3,863,1328,19162,-,"Manchester, England",https://pbs.twimg.com/profile_images/1974794706652721152/QPrvBZS9_normal.jpg,https://x.com/hayokamucariapa
Mon Oct 22 12:19:13 +0000 2018,1054346435762753536,bukanSyaif,Saif,0,45473,55,89,0,464,55,10168,-,Unknown,https://pbs.twimg.com/profile_images/1961211532706283520/GI9SDcrJ_normal.jpg,https://x.com/bukanSyaif
Mon Oct 22 22:39:35 +0000 2018,1054502553663094784,chimorey,moony𔓘,0,20681,106,331,0,1075,106,21949,-,provence,https://pbs.twimg.com/profile_images/1986637716612931584/yreBYA4G_normal.jpg,https://x.com/chimorey
Tue Oct 23 02:43:04 +0000 2018,1054563829462392832,cottonhubby,nin,0,14981,242,634,0,1159,242,23575,-,IN A DREAM.,https://pbs.twimg.com/profile_images/1908869151709605889/0pzzTzC3_normal.jpg,https://x.com/cottonhubby
Thu Oct 25 09:17:43 +0000 2018,1055387920197009408,ajuytidur,jun,0,415420,707,1738,2,2347,707,49049,-,legal,https://pbs.twimg.com/profile_images/1974768504273547264/aJMcs1E-_normal.jpg,https://x.com/ajuytidur
Thu Oct 25 10:27:09 +0000 2018,1055405395517222912,dopabmine,rrr🪼,0,130326,146,656,0,257,146,10715,-,3611101,https://pbs.twimg.com/profile_images/1976632635607883776/pqI3GSyJ_normal.jpg,https://x.com/dopabmine
Thu Oct 25 11:05:43 +0000 2018,1055415101883215875,grasjelly,je🍉,0,33662,2252,2041,8,5731,2252,168593,https://t.co/v7YhLLfxiX,check on #jecobaje,https://pbs.twimg.com/profile_images/1984374084218863619/AbgCUlHf_normal.jpg,https://x.com/grasjelly
Fri Oct 26 05:27:10 +0000 2018,1055692288142143488,akaasheeeeee,blublu,0,1756,112,208,1,555,112,7802,https://t.co/1Jj964Be9E,-,https://pbs.twimg.com/profile_images/1978600694740664320/kTMIKwGA_normal.jpg,https://x.com/akaasheeeeee
Fri Oct 26 09:07:05 +0000 2018,1055747632360878080,gewlud,⋆,0,23176,2479,191,51,209,2479,158376,-,ale,https://pbs.twimg.com/profile_images/1985051411269484545/S_SM809l_normal.jpg,https://x.com/gewlud
Fri Oct 26 15:39:04 +0000 2018,1055846277391409154,animaIsfarm,ًboleh titip ke @worksfess,0,437,91,86,1,25,91,1480,-,-,https://pbs.twimg.com/profile_images/1588054732081614848/Ec7ta6pR_normal.jpg,https://x.com/animaIsfarm
Sat Oct 27 08:40:54 +0000 2018,1056103431750901760,kentankgorenk6,Nidi🍥,0,5195,806,1638,22,3483,806,53716,-,JKT - TNG,https://pbs.twimg.com/profile_images/1677100622536114181/vc0eUbPh_normal.jpg,https://x.com/kentankgorenk6
Sat Oct 27 09:22:32 +0000 2018,1056113908065296384,dan_niieMang,Emang Dani,0,1126,30,104,0,84,30,8140,-,"Jakarta Barat, DKI Jakarta",https://pbs.twimg.com/profile_images/1593609525336354818/vgn3i5Y2_normal.jpg,https://x.com/dan_niieMang
Sat Oct 27 11:53:42 +0000 2018,1056151953204342784,georgegandhos,GEORGEGANDHOS,0,1864,347,567,2,358,347,8287,-,"Bangka Belitung, Indonesia",https://pbs.twimg.com/profile_images/1749769950846427136/aiR3Tigj_normal.jpg,https://x.com/georgegandhos
Sat Oct 27 13:21:46 +0000 2018,1056174113683726336,luvarts_w,𝓝𝓪𝓽𝓱 🐾,0,398,39,45,0,195,39,9254,https://t.co/348pJBrJQf,bi.,https://pbs.twimg.com/profile_images/1669669362306023425/EsHchSZE_normal.jpg,https://x.com/luvarts_w
Sun Oct 28 04:55:08 +0000 2018,1056409002496548864,pacheonmaeng,pio,0,3389,3,455,0,519,3,15470,-,🌹🧩🧤🍻,https://pbs.twimg.com/profile_images/1687020543105789952/D8zB_oSl_normal.jpg,https://x.com/pacheonmaeng
Sun Oct 28 10:37:34 +0000 2018,1056495181837398019,me2ncuentras,natheia,0,34290,461,298,2,2070,461,20137,-,-,https://pbs.twimg.com/profile_images/1985026881020993536/HDnAMsim_normal.jpg,https://x.com/me2ncuentras
Sun Oct 28 17:20:18 +0000 2018,1056596532982468608,LavieEn8lue,Anti,0,18968,169,499,1,1455,169,128743,https://t.co/gUP35JCApc,pa ,https://pbs.twimg.com/profile_images/1975460934530572290/3XNvpXJY_normal.jpg,https://x.com/LavieEn8lue
Mon Oct 29 01:12:41 +0000 2018,1056715411633266689,_shikushou,𝙖𝙡𝙙𝙞𝙣,0,18770,472,433,0,2631,472,139339,https://t.co/UL0zGE8C28,𝕾𝖔𝖚𝖙𝖍𝕭𝖆𝖒𝖇𝖔𝖔𝕮𝖎𝖙𝖞,https://pbs.twimg.com/profile_images/1989652169004580864/LS6E035b_normal.jpg,https://x.com/_shikushou
Mon Oct 29 04:12:10 +0000 2018,1056760578453266433,pacarnyaLEON,Miss Aquarius,0,38731,2205,1732,1,2806,2205,34679,https://t.co/RHafKFpYws,neptunus,https://pbs.twimg.com/profile_images/1975132057983680513/qAStud-__normal.jpg,https://x.com/pacarnyaLEON
Tue Oct 30 06:44:33 +0000 2018,1057161313774780416,sunsetJhesus,machiavellian prince,0,1173,36,17,0,118,36,2291,-,somewhere i belong,https://pbs.twimg.com/profile_images/1189478521250336768/L31dr2Ol_normal.jpg,https://x.com/sunsetJhesus
Tue Oct 30 16:22:34 +0000 2018,1057306776293400577,ichtiaradimas,ichtiar🍉,0,57329,743,836,1,213,743,33666,-,"Malang, Jawa Timur",https://pbs.twimg.com/profile_images/1967590258205470720/Axqht1rD_normal.jpg,https://x.com/ichtiaradimas
Tue Oct 30 17:27:36 +0000 2018,1057323143147139073,TaniHitam,Black Farm Municipal,0,4700,12345,213,25,953,12345,14556,https://t.co/RlFPBsAWlY,-,https://pbs.twimg.com/profile_images/1962851594200080384/0sN6xYDy_normal.jpg,https://x.com/TaniHitam
